88		0	88		3	1	1723
89		0	89		3	0	1570
90		0	90		3	1	1724
91		0	91		3	0	1569
92		0	92		3	1	1725
93		0	93		3	0	1568
94		0	94		3	1	1726
95		0	95		3	1	1727
96		0	96		3	0	1558
97		0	97		3	2	2018
98		0	98		3	2	2019
99		0	99		3	2	2016
100		0	100		3	2	2017
101		0	101		3	2	2014
102		0	102		3	2	2015
103		0	103		3	2	2012
104		0	104		3	2	2013
105		0	105		3	2	2010
106		0	106		3	2	2011
107		0	107		3	2	2008
108		0	108		3	2	2009
109		0	109		3	2	2006
110		0	110		3	2	2007
111		0	111		3	0	1566
112		0	112		3	0	1567
113		0	113		3	2	2004
114		0	114		3	2	2005
115		0	115		3	2	2002
116		0	116		3	2	2003
117		0	117		3	2	2000
118		0	118		3	2	2001
119		0	119		3	2	1998
120		0	120		3	2	1999
121		0	121		3	2	1996
122		0	122		3	2	1997
123		0	123		3	2	1994
124		0	124		3	2	1995
125		0	125		3	2	1992
126		0	126		3	2	1993
127		0	127		3	0	1575
128		1	0		3	1	1701
129		1	1		3	0	1592
130		1	2		3	1	1702
131		1	3		3	0	1591
132		1	4		3	1	1703
133		1	5		3	0	1590
134		1	6		3	1	1704
135		1	7		3	0	1589
136		1	8		3	1	1705
137		1	9		3	0	1588
138		1	10		3	1	1706
139		1	11		3	0	1587
140		1	12		3	1	1707
141		1	13		3	0	1586
142		1	14		3	1	1708
143		1	15		3	1	1709
144		1	16		3	1	1710
145		1	17		3	1	1711
146		1	18		3	0	1583
147		1	19		3	1	1712
148		1	20		3	0	1582
149		1	21		3	1	1713
150		1	22		3	0	1581
151		1	23		3	1	1714
152		1	24		3	0	1580
153		1	25		3	1	1715
154		1	26		3	0	1579
155		1	27		3	1	1716
156		1	28		3	0	1578
157		1	29		3	1	1717
158		1	30		3	0	1577
159		1	31		3	1	1718
160		1	32		3	0	1585
161		1	33		3	2	1976
162		1	34		3	2	1977
163		1	35		3	2	1974
164		1	36		3	2	1975
165		1	37		3	2	1972
166		1	38		3	2	1973
167		1	39		3	2	1970
168		1	40		3	2	1971
169		1	41		3	2	1968
170		1	42		3	2	1969
171		1	43		3	2	1966
172		1	44		3	2	1967
173		1	45		3	2	1964
174		1	46		3	2	1965
175		1	47		3	0	1593
176		1	48		3	0	1576
177		1	49		3	2	1990
178		1	50		3	2	1991
179		1	51		3	2	1988
180		1	52		3	2	1989
181		1	53		3	2	1986
182		1	54		3	2	1987
183		1	55		3	2	1984
184		1	56		3	2	1985
185		1	57		3	2	1982
186		1	58		3	2	1983
187		1	59		3	2	1980
188		1	60		3	2	1981
189		1	61		3	2	1978
190		1	62		3	2	1979
191		1	63		3	0	1584
192		1	64		3	1	1692
193		1	65		3	1	1693
194		1	66		3	0	1601
195		1	67		3	1	1694
196		1	68		3	0	1600
197		1	69		3	1	1695
198		1	70		3	0	1599
199		1	71		3	1	1696
200		1	72		3	0	1598
201		1	73		3	1	1697
202		1	74		3	0	1597
203		1	75		3	1	1698
204		1	76		3	0	1596
205		1	77		3	1	1699
206		1	78		3	0	1595
207		1	79		3	1	1700
208		1	80		3	1	1683
209		1	81		3	0	1610
210		1	82		3	1	1684
211		1	83		3	0	1609
212		1	84		3	1	1685
213		1	85		3	0	1608
214		1	86		3	1	1686
215		1	87		3	0	1607
216		1	88		3	1	1687
217		1	89		3	0	1606
218		1	90		3	1	1688
219		1	91		3	0	1605
220		1	92		3	1	1689
221		1	93		3	0	1604
222		1	94		3	1	1690
223		1	95		3	1	1691
224		1	96		3	0	1594
225		1	97		3	2	1962
226		1	98		3	2	1963
227		1	99		3	2	1960
228		1	100		3	2	1961
229		1	101		3	2	1958
230		1	102		3	2	1959
231		1	103		3	2	1956
232		1	104		3	2	1957
233		1	105		3	2	1954
234		1	106		3	2	1955
235		1	107		3	2	1952
236		1	108		3	2	1953
237		1	109		3	2	1950
238		1	110		3	2	1951
239		1	111		3	0	1602
240		1	112		3	0	1603
241		1	113		3	2	1948
242		1	114		3	2	1949
243		1	115		3	2	1946
244		1	116		3	2	1947
245		1	117		3	2	1944
246		1	118		3	2	1945
247		1	119		3	2	1942
248		1	120		3	2	1943
249		1	121		3	2	1940
250		1	122		3	2	1941
251		1	123		3	2	1938
252		1	124		3	2	1939
253		1	125		3	2	1936
254		1	126		3	2	1937
255		1	127		3	0	1611
256		2	0		3	1	1809
257		2	1		3	0	1628
258		2	2		3	1	1810
259		2	3		3	0	1627
260		2	4		3	1	1811
261		2	5		3	0	1626
262		2	6		3	1	1812
263		2	7		3	0	1625
264		2	8		3	1	1813
265		2	9		3	0	1624
266		2	10		3	1	1814
267		2	11		3	0	1623
268		2	12		3	1	1815
269		2	13		3	0	1622
270		2	14		3	1	1816
271		2	15		3	1	1817
272		2	16		3	1	1818
273		2	17		3	1	1819
274		2	18		3	0	1619
275		2	19		3	1	1820
276		2	20		3	0	1618
277		2	21		3	1	1821
278		2	22		3	0	1617
279		2	23		3	1	1822
280		2	24		3	0	1616
281		2	25		3	1	1823
282		2	26		3	0	1615
283		2	27		3	1	1680
284		2	28		3	0	1614
285		2	29		3	1	1681
286		2	30		3	0	1613
287		2	31		3	1	1682
288		2	32		3	0	1621
289		2	33		3	2	1839
290		2	34		3	2	1838
291		2	35		3	2	1841
292		2	36		3	2	1840
293		2	37		3	2	1843
294		2	38		3	2	1842
295		2	39		3	2	1845
296		2	40		3	2	1844
297		2	41		3	2	1847
298		2	42		3	2	1846
299		2	43		3	2	1849
300		2	44		3	2	1848
301		2	45		3	2	1851
302		2	46		3	2	1850
303		2	47		3	0	1629
304		2	48		3	0	1612
305		2	49		3	2	1825
306		2	50		3	2	1824
307		2	51		3	2	1827
308		2	52		3	2	1826
309		2	53		3	2	1829
310		2	54		3	2	1828
311		2	55		3	2	1831
312		2	56		3	2	1830
313		2	57		3	2	1833
314		2	58		3	2	1832
315		2	59		3	2	1835
316		2	60		3	2	1834
317		2	61		3	2	1837
318		2	62		3	2	1836
319		2	63		3	0	1620
320		2	64		3	1	1800
321		2	65		3	1	1801
322		2	66		3	0	1637
323		2	67		3	1	1802
324		2	68		3	0	1636
325		2	69		3	1	1803
326		2	70		3	0	1635
327		2	71		3	1	1804
328		2	72		3	0	1634
329		2	73		3	1	1805
330		2	74		3	0	1633
331		2	75		3	1	1806
332		2	76		3	0	1632
333		2	77		3	1	1807
334		2	78		3	0	1631
335		2	79		3	1	1808
336		2	80		3	1	1791
337		2	81		3	0	1646
338		2	82		3	1	1792
339		2	83		3	0	1645
340		2	84		3	1	1793
341		2	85		3	0	1644
342		2	86		3	1	1794
343		2	87		3	0	1643
344		2	88		3	1	1795
345		2	89		3	0	1642
346		2	90		3	1	1796
347		2	91		3	0	1641
348		2	92		3	1	1797
349		2	93		3	0	1640
350		2	94		3	1	1798
351		2	95		3	1	1799
352		2	96		3	0	1630
353		2	97		3	2	1853
354		2	98		3	2	1852
355		2	99		3	2	1855
356		2	100		3	2	1854
357		2	101		3	2	1857
358		2	102		3	2	1856
359		2	103		3	2	1859
360		2	104		3	2	1858
361		2	105		3	2	1861
362		2	106		3	2	1860
363		2	107		3	2	1863
364		2	108		3	2	1862
365		2	109		3	2	1865
366		2	110		3	2	1864
367		2	111		3	0	1638
368		2	112		3	0	1639
369		2	113		3	2	1867
370		2	114		3	2	1866
371		2	115		3	2	1869
372		2	116		3	2	1868
373		2	117		3	2	1871
374		2	118		3	2	1870
375		2	119		3	2	1873
376		2	120		3	2	1872
377		2	121		3	2	1875
378		2	122		3	2	1874
379		2	123		3	2	1877
380		2	124		3	2	1876
381		2	125		3	2	1879
382		2	126		3	2	1878
383		2	127		3	0	1647
384		3	0		3	1	1773
385		3	1		3	0	1664
386		3	2		3	1	1774
387		3	3		3	0	1663
388		3	4		3	1	1775
389		3	5		3	0	1662
390		3	6		3	1	1776
391		3	7		3	0	1661
392		3	8		3	1	1777
393		3	9		3	0	1660
394		3	10		3	1	1778
395		3	11		3	0	1659
396		3	12		3	1	1779
397		3	13		3	0	1658
398		3	14		3	1	1780
399		3	15		3	1	1781
400		3	16		3	1	1782
401		3	17		3	1	1783
402		3	18		3	0	1655
403		3	19		3	1	1784
404		3	20		3	0	1654
405		3	21		3	1	1785
406		3	22		3	0	1653
407		3	23		3	1	1786
408		3	24		3	0	1652
409		3	25		3	1	1787
410		3	26		3	0	1651
411		3	27		3	1	1788
412		3	28		3	0	1650
413		3	29		3	1	1789
414		3	30		3	0	1649
415		3	31		3	1	1790
416		3	32		3	0	1657
417		3	33		3	2	1895
418		3	34		3	2	1894
419		3	35		3	2	1897
420		3	36		3	2	1896
421		3	37		3	2	1899
422		3	38		3	2	1898
423		3	39		3	2	1901
424		3	40		3	2	1900
425		3	41		3	2	1903
426		3	42		3	2	1902
427		3	43		3	2	1905
428		3	44		3	2	1904
429		3	45		3	2	1907
430		3	46		3	2	1906
431		3	47		3	0	1665
432		3	48		3	0	1648
433		3	49		3	2	1881
434		3	50		3	2	1880
435		3	51		3	2	1883
436		3	52		3	2	1882
437		3	53		3	2	1885
438		3	54		3	2	1884
439		3	55		3	2	1887
440		3	56		3	2	1886
441		3	57		3	2	1889
442		3	58		3	2	1888
443		3	59		3	2	1891
444		3	60		3	2	1890
445		3	61		3	2	1893
446		3	62		3	2	1892
447		3	63		3	0	1656
448		3	64		3	1	1764
449		3	65		3	1	1765
450		3	66		3	0	1673
451		3	67		3	1	1766
452		3	68		3	0	1672
453		3	69		3	1	1767
454		3	70		3	0	1671
455		3	71		3	1	1768
456		3	72		3	0	1670
457		3	73		3	1	1769
458		3	74		3	0	1669
459		3	75		3	1	1770
460		3	76		3	0	1668
461		3	77		3	1	1771
462		3	78		3	0	1667
463		3	79		3	1	1772
464		3	80		3	1	1755
465		3	81		3	0	1538
466		3	82		3	1	1756
467		3	83		3	0	1537
468		3	84		3	1	1757
469		3	85		3	0	1536
470		3	86		3	1	1758
471		3	87		3	0	1679
472		3	88		3	1	1759
473		3	89		3	0	1678
474		3	90		3	1	1760
475		3	91		3	0	1677
476		3	92		3	1	1761
477		3	93		3	0	1676
478		3	94		3	1	1762
479		3	95		3	1	1763
480		3	96		3	0	1666
481		3	97		3	2	1909
482		3	98		3	2	1908
483		3	99		3	2	1911
484		3	100		3	2	1910
485		3	101		3	2	1913
486		3	102		3	2	1912
487		3	103		3	2	1915
488		3	104		3	2	1914
489		3	105		3	2	1917
490		3	106		3	2	1916
491		3	107		3	2	1919
492		3	108		3	2	1918
493		3	109		3	2	1921
494		3	110		3	2	1920
495		3	111		3	0	1674
496		3	112		3	0	1675
497		3	113		3	2	1923
498		3	114		3	2	1922
499		3	115		3	2	1925
500		3	116		3	2	1924
501		3	117		3	2	1927
502		3	118		3	2	1926
503		3	119		3	2	1929
504		3	120		3	2	1928
505		3	121		3	2	1931
506		3	122		3	2	1930
507		3	123		3	2	1933
508		3	124		3	2	1932
509		3	125		3	2	1935
510		3	126		3	2	1934
511		3	127		3	0	1539
512		4	0		2	1	1225
513		4	1		2	0	1044
514		4	2		2	1	1226
515		4	3		2	0	1043
516		4	4		2	1	1227
517		4	5		2	0	1042
518		4	6		2	1	1228
519		4	7		2	0	1041
520		4	8		2	1	1229
521		4	9		2	0	1040
522		4	10		2	1	1230
523		4	11		2	0	1039
524		4	12		2	1	1231
525		4	13		2	0	1038
526		4	14		2	1	1232
527		4	15		2	1	1233
528		4	16		2	1	1234
529		4	17		2	1	1235
530		4	18		2	0	1035
531		4	19		2	1	1236
532		4	20		2	0	1034
533		4	21		2	1	1237
534		4	22		2	0	1033
535		4	23		2	1	1238
536		4	24		2	0	1032
537		4	25		2	1	1239
538		4	26		2	0	1031
539		4	27		2	1	1240
540		4	28		2	0	1030
541		4	29		2	1	1241
542		4	30		2	0	1029
543		4	31		2	1	1242
544		4	32		2	0	1037
545		4	33		2	2	1520
546		4	34		2	2	1521
547		4	35		2	2	1518
548		4	36		2	2	1519
549		4	37		2	2	1516
550		4	38		2	2	1517
551		4	39		2	2	1514
552		4	40		2	2	1515
553		4	41		2	2	1512
554		4	42		2	2	1513
555		4	43		2	2	1510
556		4	44		2	2	1511
557		4	45		2	2	1508
558		4	46		2	2	1509
559		4	47		2	0	1045
560		4	48		2	0	1028
561		4	49		2	2	1534
562		4	50		2	2	1535
563		4	51		2	2	1532
564		4	52		2	2	1533
565		4	53		2	2	1530
566		4	54		2	2	1531
567		4	55		2	2	1528
568		4	56		2	2	1529
569		4	57		2	2	1526
570		4	58		2	2	1527
571		4	59		2	2	1524
572		4	60		2	2	1525
573		4	61		2	2	1522
574		4	62		2	2	1523
575		4	63		2	0	1036
576		4	64		2	1	1216
577		4	65		2	1	1217
578		4	66		2	0	1053
579		4	67		2	1	1218
580		4	68		2	0	1052
581		4	69		2	1	1219
582		4	70		2	0	1051
583		4	71		2	1	1220
584		4	72		2	0	1050
585		4	73		2	1	1221
586		4	74		2	0	1049
587		4	75		2	1	1222
588		4	76		2	0	1048
589		4	77		2	1	1223
590		4	78		2	0	1047
591		4	79		2	1	1224
592		4	80		2	1	1207
593		4	81		2	0	1062
594		4	82		2	1	1208
595		4	83		2	0	1061
596		4	84		2	1	1209
597		4	85		2	0	1060
598		4	86		2	1	1210
599		4	87		2	0	1059
600		4	88		2	1	1211
601		4	89		2	0	1058
602		4	90		2	1	1212
603		4	91		2	0	1057
604		4	92		2	1	1213
605		4	93		2	0	1056
606		4	94		2	1	1214
607		4	95		2	1	1215
608		4	96		2	0	1046
609		4	97		2	2	1506
610		4	98		2	2	1507
611		4	99		2	2	1504
612		4	100		2	2	1505
613		4	101		2	2	1502
614		4	102		2	2	1503
615		4	103		2	2	1500
616		4	104		2	2	1501
617		4	105		2	2	1498
618		4	106		2	2	1499
619		4	107		2	2	1496
620		4	108		2	2	1497
621		4	109		2	2	1494
622		4	110		2	2	1495
623		4	111		2	0	1054
624		4	112		2	0	1055
625		4	113		2	2	1492
626		4	114		2	2	1493
627		4	115		2	2	1490
628		4	116		2	2	1491
629		4	117		2	2	1488
630		4	118		2	2	1489
631		4	119		2	2	1486
632		4	120		2	2	1487
633		4	121		2	2	1484
634		4	122		2	2	1485
635		4	123		2	2	1482
636		4	124		2	2	1483
637		4	125		2	2	1480
638		4	126		2	2	1481
639		4	127		2	0	1063
640		5	0		2	1	1189
641		5	1		2	0	1080
642		5	2		2	1	1190
643		5	3		2	0	1079
644		5	4		2	1	1191
645		5	5		2	0	1078
646		5	6		2	1	1192
647		5	7		2	0	1077
648		5	8		2	1	1193
649		5	9		2	0	1076
650		5	10		2	1	1194
651		5	11		2	0	1075
652		5	12		2	1	1195
653		5	13		2	0	1074
654		5	14		2	1	1196
655		5	15		2	1	1197
656		5	16		2	1	1198
657		5	17		2	1	1199
658		5	18		2	0	1071
659		5	19		2	1	1200
660		5	20		2	0	1070
661		5	21		2	1	1201
662		5	22		2	0	1069
663		5	23		2	1	1202
664		5	24		2	0	1068
665		5	25		2	1	1203
666		5	26		2	0	1067
667		5	27		2	1	1204
668		5	28		2	0	1066
669		5	29		2	1	1205
670		5	30		2	0	1065
671		5	31		2	1	1206
672		5	32		2	0	1073
673		5	33		2	2	1464
674		5	34		2	2	1465
675		5	35		2	2	1462
676		5	36		2	2	1463
677		5	37		2	2	1460
678		5	38		2	2	1461
679		5	39		2	2	1458
680		5	40		2	2	1459
681		5	41		2	2	1456
682		5	42		2	2	1457
683		5	43		2	2	1454
684		5	44		2	2	1455
685		5	45		2	2	1452
686		5	46		2	2	1453
687		5	47		2	0	1081
688		5	48		2	0	1064
689		5	49		2	2	1478
690		5	50		2	2	1479
691		5	51		2	2	1476
692		5	52		2	2	1477
693		5	53		2	2	1474
694		5	54		2	2	1475
695		5	55		2	2	1472
696		5	56		2	2	1473
697		5	57		2	2	1470
698		5	58		2	2	1471
699		5	59		2	2	1468
700		5	60		2	2	1469
701		5	61		2	2	1466
702		5	62		2	2	1467
703		5	63		2	0	1072
704		5	64		2	1	1180
705		5	65		2	1	1181
706		5	66		2	0	1089
707		5	67		2	1	1182
708		5	68		2	0	1088
709		5	69		2	1	1183
710		5	70		2	0	1087
711		5	71		2	1	1184
712		5	72		2	0	1086
713		5	73		2	1	1185
714		5	74		2	0	1085
715		5	75		2	1	1186
716		5	76		2	0	1084
717		5	77		2	1	1187
718		5	78		2	0	1083
719		5	79		2	1	1188
720		5	80		2	1	1171
721		5	81		2	0	1098
722		5	82		2	1	1172
723		5	83		2	0	1097
724		5	84		2	1	1173
725		5	85		2	0	1096
726		5	86		2	1	1174
727		5	87		2	0	1095
728		5	88		2	1	1175
729		5	89		2	0	1094
730		5	90		2	1	1176
731		5	91		2	0	1093
732		5	92		2	1	1177
733		5	93		2	0	1092
734		5	94		2	1	1178
735		5	95		2	1	1179
736		5	96		2	0	1082
737		5	97		2	2	1450
738		5	98		2	2	1451
739		5	99		2	2	1448
740		5	100		2	2	1449
741		5	101		2	2	1446
742		5	102		2	2	1447
743		5	103		2	2	1444
744		5	104		2	2	1445
745		5	105		2	2	1442
746		5	106		2	2	1443
747		5	107		2	2	1440
748		5	108		2	2	1441
749		5	109		2	2	1438
750		5	110		2	2	1439
751		5	111		2	0	1090
752		5	112		2	0	1091
753		5	113		2	2	1436
754		5	114		2	2	1437
755		5	115		2	2	1434
756		5	116		2	2	1435
757		5	117		2	2	1432
758		5	118		2	2	1433
759		5	119		2	2	1430
760		5	120		2	2	1431
761		5	121		2	2	1428
762		5	122		2	2	1429
763		5	123		2	2	1426
764		5	124		2	2	1427
765		5	125		2	2	1424
766		5	126		2	2	1425
767		5	127		2	0	1099
768		6	0		2	1	1297
769		6	1		2	0	1116
770		6	2		2	1	1298
771		6	3		2	0	1115
772		6	4		2	1	1299
773		6	5		2	0	1114
774		6	6		2	1	1300
775		6	7		2	0	1113
776		6	8		2	1	1301
777		6	9		2	0	1112
778		6	10		2	1	1302
779		6	11		2	0	1111
780		6	12		2	1	1303
781		6	13		2	0	1110
782		6	14		2	1	1304
783		6	15		2	1	1305
784		6	16		2	1	1306
785		6	17		2	1	1307
786		6	18		2	0	1107
787		6	19		2	1	1308
788		6	20		2	0	1106
789		6	21		2	1	1309
790		6	22		2	0	1105
791		6	23		2	1	1310
792		6	24		2	0	1104
793		6	25		2	1	1311
794		6	26		2	0	1103
795		6	27		2	1	1168
796		6	28		2	0	1102
797		6	29		2	1	1169
798		6	30		2	0	1101
799		6	31		2	1	1170
800		6	32		2	0	1109
801		6	33		2	2	1327
802		6	34		2	2	1326
803		6	35		2	2	1329
804		6	36		2	2	1328
805		6	37		2	2	1331
806		6	38		2	2	1330
807		6	39		2	2	1333
808		6	40		2	2	1332
809		6	41		2	2	1335
810		6	42		2	2	1334
811		6	43		2	2	1337
812		6	44		2	2	1336
813		6	45		2	2	1339
814		6	46		2	2	1338
815		6	47		2	0	1117
816		6	48		2	0	1100
817		6	49		2	2	1313
818		6	50		2	2	1312
819		6	51		2	2	1315
820		6	52		2	2	1314
821		6	53		2	2	1317
822		6	54		2	2	1316
823		6	55		2	2	1319
824		6	56		2	2	1318
825		6	57		2	2	1321
826		6	58		2	2	1320
827		6	59		2	2	1323
828		6	60		2	2	1322
829		6	61		2	2	1325
830		6	62		2	2	1324
831		6	63		2	0	1108
832		6	64		2	1	1288
833		6	65		2	1	1289
834		6	66		2	0	1125
835		6	67		2	1	1290
836		6	68		2	0	1124
837		6	69		2	1	1291
838		6	70		2	0	1123
839		6	71		2	1	1292
840		6	72		2	0	1122
841		6	73		2	1	1293
842		6	74		2	0	1121
843		6	75		2	1	1294
844		6	76		2	0	1120
845		6	77		2	1	1295
846		6	78		2	0	1119
847		6	79		2	1	1296
848		6	80		2	1	1279
849		6	81		2	0	1134
850		6	82		2	1	1280
851		6	83		2	0	1133
852		6	84		2	1	1281
853		6	85		2	0	1132
854		6	86		2	1	1282
855		6	87		2	0	1131
856		6	88		2	1	1283
857		6	89		2	0	1130
858		6	90		2	1	1284
859		6	91		2	0	1129
860		6	92		2	1	1285
861		6	93		2	0	1128
862		6	94		2	1	1286
863		6	95		2	1	1287
864		6	96		2	0	1118
865		6	97		2	2	1341
866		6	98		2	2	1340
867		6	99		2	2	1343
868		6	100		2	2	1342
869		6	101		2	2	1345
870		6	102		2	2	1344
871		6	103		2	2	1347
872		6	104		2	2	1346
873		6	105		2	2	1349
874		6	106		2	2	1348
875		6	107		2	2	1351
876		6	108		2	2	1350
877		6	109		2	2	1353
878		6	110		2	2	1352
879		6	111		2	0	1126
880		6	112		2	0	1127
881		6	113		2	2	1355
882		6	114		2	2	1354
883		6	115		2	2	1357
884		6	116		2	2	1356
885		6	117		2	2	1359
886		6	118		2	2	1358
887		6	119		2	2	1361
888		6	120		2	2	1360
889		6	121		2	2	1363
890		6	122		2	2	1362
891		6	123		2	2	1365
892		6	124		2	2	1364
893		6	125		2	2	1367
894		6	126		2	2	1366
895		6	127		2	0	1135
896		7	0		2	1	1261
897		7	1		2	0	1152
898		7	2		2	1	1262
899		7	3		2	0	1151
900		7	4		2	1	1263
901		7	5		2	0	1150
902		7	6		2	1	1264
903		7	7		2	0	1149
904		7	8		2	1	1265
905		7	9		2	0	1148
906		7	10		2	1	1266
907		7	11		2	0	1147
908		7	12		2	1	1267
909		7	13		2	0	1146
910		7	14		2	1	1268
911		7	15		2	1	1269
912		7	16		2	1	1270
913		7	17		2	1	1271
914		7	18		2	0	1143
915		7	19		2	1	1272
916		7	20		2	0	1142
917		7	21		2	1	1273
918		7	22		2	0	1141
919		7	23		2	1	1274
920		7	24		2	0	1140
921		7	25		2	1	1275
922		7	26		2	0	1139
923		7	27		2	1	1276
924		7	28		2	0	1138
925		7	29		2	1	1277
926		7	30		2	0	1137
927		7	31		2	1	1278
928		7	32		2	0	1145
929		7	33		2	2	1383
930		7	34		2	2	1382
931		7	35		2	2	1385
932		7	36		2	2	1384
933		7	37		2	2	1387
934		7	38		2	2	1386
935		7	39		2	2	1389
936		7	40		2	2	1388
937		7	41		2	2	1391
938		7	42		2	2	1390
939		7	43		2	2	1393
940		7	44		2	2	1392
941		7	45		2	2	1395
942		7	46		2	2	1394
943		7	47		2	0	1153
944		7	48		2	0	1136
945		7	49		2	2	1369
946		7	50		2	2	1368
947		7	51		2	2	1371
948		7	52		2	2	1370
949		7	53		2	2	1373
950		7	54		2	2	1372
951		7	55		2	2	1375
952		7	56		2	2	1374
953		7	57		2	2	1377
954		7	58		2	2	1376
955		7	59		2	2	1379
956		7	60		2	2	1378
957		7	61		2	2	1381
958		7	62		2	2	1380
959		7	63		2	0	1144
960		7	64		2	1	1252
961		7	65		2	1	1253
962		7	66		2	0	1161
963		7	67		2	1	1254
964		7	68		2	0	1160
965		7	69		2	1	1255
966		7	70		2	0	1159
967		7	71		2	1	1256
968		7	72		2	0	1158
969		7	73		2	1	1257
970		7	74		2	0	1157
971		7	75		2	1	1258
972		7	76		2	0	1156
973		7	77		2	1	1259
974		7	78		2	0	1155
975		7	79		2	1	1260
976		7	80		2	1	1243
977		7	81		2	0	1026
978		7	82		2	1	1244
979		7	83		2	0	1025
980		7	84		2	1	1245
981		7	85		2	0	1024
982		7	86		2	1	1246
983		7	87		2	0	1167
984		7	88		2	1	1247
985		7	89		2	0	1166
986		7	90		2	1	1248
987		7	91		2	0	1165
988		7	92		2	1	1249
989		7	93		2	0	1164
990		7	94		2	1	1250
991		7	95		2	1	1251
992		7	96		2	0	1154
993		7	97		2	2	1397
994		7	98		2	2	1396
995		7	99		2	2	1399
996		7	100		2	2	1398
997		7	101		2	2	1401
998		7	102		2	2	1400
999		7	103		2	2	1403
1000		7	104		2	2	1402
1001		7	105		2	2	1405
1002		7	106		2	2	1404
1003		7	107		2	2	1407
1004		7	108		2	2	1406
1005		7	109		2	2	1409
1006		7	110		2	2	1408
1007		7	111		2	0	1162
1008		7	112		2	0	1163
1009		7	113		2	2	1411
1010		7	114		2	2	1410
1011		7	115		2	2	1413
1012		7	116		2	2	1412
1013		7	117		2	2	1415
1014		7	118		2	2	1414
1015		7	119		2	2	1417
1016		7	120		2	2	1416
1017		7	121		2	2	1419
1018		7	122		2	2	1418
1019		7	123		2	2	1421
1020		7	124		2	2	1420
1021		7	125		2	2	1423
1022		7	126		2	2	1422
1023		7	127		2	0	1027
1024		8	0		0	1	201
1025		8	1		0	0	20
1026		8	2		0	1	202
1027		8	3		0	0	19
1028		8	4		0	1	203
1029		8	5		0	0	18
1030		8	6		0	1	204
1031		8	7		0	0	17
1032		8	8		0	1	205
1033		8	9		0	0	16
1034		8	10		0	1	206
1035		8	11		0	0	15
1036		8	12		0	1	207
1037		8	13		0	0	14
1038		8	14		0	1	208
1039		8	15		0	1	209
1040		8	16		0	1	210
1041		8	17		0	1	211
1042		8	18		0	0	11
1043		8	19		0	1	212
1044		8	20		0	0	10
1045		8	21		0	1	213
1046		8	22		0	0	9
1047		8	23		0	1	214
1048		8	24		0	0	8
1049		8	25		0	1	215
1050		8	26		0	0	7
1051		8	27		0	1	216
1052		8	28		0	0	6
1053		8	29		0	1	217
1054		8	30		0	0	5
1055		8	31		0	1	218
1056		8	32		0	0	13
1057		8	33		0	2	496
1058		8	34		0	2	497
1059		8	35		0	2	494
1060		8	36		0	2	495
1061		8	37		0	2	492
1062		8	38		0	2	493
1063		8	39		0	2	490
1064		8	40		0	2	491
1065		8	41		0	2	488
1066		8	42		0	2	489
1067		8	43		0	2	486
1068		8	44		0	2	487
1069		8	45		0	2	484
1070		8	46		0	2	485
1071		8	47		0	0	21
1072		8	48		0	0	4
1073		8	49		0	2	510
1074		8	50		0	2	511
